name,address,notes
??1?$pair@$$CBHUGen_t_0038bd10_m4cd@@@_STL@@QAE@XZ,0x00026337,family-emit payload member
??1?$pair@$$CBHUGen_t_003d3ca0_p8cd@@@_STL@@QAE@XZ,0x0001AAE1,gen-tgrid payload member
??1?$pair@$$CBHUGen_t_003d3d00_p8cd@@@_STL@@QAE@XZ,0x0001AAE1,gen-tgrid payload member
??1?$pair@$$CBHUGen_t_003d3ee0_p8cd@@@_STL@@QAE@XZ,0x0001AAE1,gen-tgrid payload member
??1?$pair@$$CBHUGen_t_004220b0_m4cd@@@_STL@@QAE@XZ,0x0002D10F,family-emit payload member
??1?$pair@$$CBHUGen_t_00422170_m4cd@@@_STL@@QAE@XZ,0x0002D10F,family-emit payload member
??1?$pair@$$CBHUGen_t_00423fe0_m4cd@@@_STL@@QAE@XZ,0x00047D6B,family-emit payload member
??1?$pair@$$CBHUGen_t_00424300_m4cd@@@_STL@@QAE@XZ,0x00047D6B,family-emit payload member
??1?$pair@$$CBHUGen_t_0045fd50_m4cd@@@_STL@@QAE@XZ,0x00019231,family-emit payload member
??1?$pair@$$CBHUGen_t_00460830_m4cd@@@_STL@@QAE@XZ,0x00019231,family-emit payload member
??1?$pair@$$CBHUGen_t_004608e0_m4cd@@@_STL@@QAE@XZ,0x0045F280,family-emit payload member
??1?$pair@$$CBHUGen_t_004611d0_m4cd@@@_STL@@QAE@XZ,0x0045F280,family-emit payload member
??1?$pair@$$CBHUGen_t_00468830_m4cd@@@_STL@@QAE@XZ,0x00014C68,family-emit payload member
??1?$pair@$$CBHUGen_t_004688d0_m4cd@@@_STL@@QAE@XZ,0x00042C8F,family-emit payload member
??1?$pair@$$CBHUGen_t_00469ca0_m4cd@@@_STL@@QAE@XZ,0x00014C68,family-emit payload member
??1?$pair@$$CBHUGen_t_00469f40_m4cd@@@_STL@@QAE@XZ,0x00042C8F,family-emit payload member
??1?$pair@$$CBHUGen_t_0046a0a0_m8cd@@@_STL@@QAE@XZ,0x00467710,family-emit payload member
??1?$pair@$$CBHUGen_t_0046a100_m4cd@@@_STL@@QAE@XZ,0x00467770,family-emit payload member
??1?$pair@$$CBHUGen_t_0046ac00_p8cd@@@_STL@@QAE@XZ,0x00467710,gen-tgrid payload member
??1?$pair@$$CBHUGen_t_0046aea0_m4cd@@@_STL@@QAE@XZ,0x00467770,family-emit payload member
??1?$pair@$$CBHUGen_t_0046b190_m4cd@@@_STL@@QAE@XZ,0x004682A0,family-emit payload member
??1?$pair@$$CBHUGen_t_0046b1f0_m8cd@@@_STL@@QAE@XZ,0x00468340,family-emit payload member
??1?$pair@$$CBHUGen_t_0046b250_m4cd@@@_STL@@QAE@XZ,0x004683C0,family-emit payload member
??1?$pair@$$CBHUGen_t_0046bf80_m4cd@@@_STL@@QAE@XZ,0x004682A0,family-emit payload member
??1?$pair@$$CBHUGen_t_0046c220_p8cd@@@_STL@@QAE@XZ,0x00468340,gen-tgrid payload member
??1?$pair@$$CBHUGen_t_0046c4c0_m4cd@@@_STL@@QAE@XZ,0x004683C0,family-emit payload member
??1?$pair@$$CBHUGen_t_00582f00_p16cd@@@_STL@@QAE@XZ,0x00582020,gen-tgrid payload member
??1?$pair@$$CBHUGen_t_005834e0_p16cd@@@_STL@@QAE@XZ,0x00582020,gen-tgrid payload member
??1?$pair@$$CBHUGen_t_005b2cb0_p8cd@@@_STL@@QAE@XZ,0x005B2950,gen-tgrid payload member
??1?$pair@$$CBHUGen_t_005b2d90_p8cd@@@_STL@@QAE@XZ,0x005B2950,gen-tgrid payload member
??1?$pair@$$CBHUGen_t_005c6010_m4cd@@@_STL@@QAE@XZ,0x00030FDF,family-emit payload member
??1?$pair@$$CBHUGen_t_005c7090_m4cd@@@_STL@@QAE@XZ,0x00030FDF,family-emit payload member
??1?$pair@$$CBHUGen_t_00611c10_m4cd@@@_STL@@QAE@XZ,0x000374C0,family-emit payload member
??1?$pair@$$CBHUGen_t_00611c70_m4cd@@@_STL@@QAE@XZ,0x00045633,family-emit payload member
??1?$pair@$$CBHUGen_t_006131d0_m4cd@@@_STL@@QAE@XZ,0x000374C0,family-emit payload member
??1?$pair@$$CBHUGen_t_006132e0_m4cd@@@_STL@@QAE@XZ,0x00045633,family-emit payload member
??1?$pair@$$CBHUGen_t_00613650_m4cd@@@_STL@@QAE@XZ,0x000055B0,family-emit payload member
??1?$pair@$$CBHUGen_t_00614450_m4cd@@@_STL@@QAE@XZ,0x000055B0,family-emit payload member
??1?$pair@$$CBHUGen_t_00647ad0_p12cd@@@_STL@@QAE@XZ,0x00647240,gen-tgrid payload member
??1?$pair@$$CBHUGen_t_00692930_m4cd@@@_STL@@QAE@XZ,0x00046D9E,family-emit payload member
??1?$pair@$$CBHUGen_t_00692fa0_m4cd@@@_STL@@QAE@XZ,0x00046D9E,family-emit payload member
??1?$pair@$$CBHUGen_t_006a4d80_m4cd@@@_STL@@QAE@XZ,0x00036291,family-emit payload member
??1?$pair@$$CBHUGen_t_006a4df0_m4cd@@@_STL@@QAE@XZ,0x0069D5C0,family-emit payload member
??1?$pair@$$CBHUGen_t_006a7a50_m4cd@@@_STL@@QAE@XZ,0x00036291,family-emit payload member
??1?$pair@$$CBHUGen_t_006a7d70_m4cd@@@_STL@@QAE@XZ,0x0069D5C0,family-emit payload member
??1?$pair@$$CBHUGen_t_00852490_m4cd@@@_STL@@QAE@XZ,0x00851340,family-emit payload member
??1?$pair@$$CBHUGen_t_00852800_m4cd@@@_STL@@QAE@XZ,0x00851340,family-emit payload member
??1?$pair@$$CBHUGen_t_008ff960_p12cd@@@_STL@@QAE@XZ,0x008FF880,gen-tgrid payload member
??1?$pair@$$CBHUGen_t_0094c740_p16cd@@@_STL@@QAE@XZ,0x0094BFD0,gen-tgrid payload member
??1?$pair@$$CBHUGen_t_0094c800_p16cd@@@_STL@@QAE@XZ,0x0094BFD0,gen-tgrid payload member
??1?$pair@$$CBHUGen_t_0094c8e0_p16cd@@@_STL@@QAE@XZ,0x0094BFD0,gen-tgrid payload member
??1?$pair@$$CBHUGen_t_009cf380_p16cd@@@_STL@@QAE@XZ,0x009CEFB0,gen-tgrid payload member
??1?$pair@$$CBHUGen_t_009d8230_p12cd@@@_STL@@QAE@XZ,0x009D7D80,gen-tgrid payload member
??1?$pair@$$CBHVAsciiString@@@_STL@@QAE@XZ,0x0000240F
??1?$pair@$$CBHVGameSpyGroupRoom@@@_STL@@QAE@XZ,0x00021274
??1?$pair@$$CBHVGameSpyGroupRoom@@@_STL@@QAE@XZ,0x00041C5E,repointed: thunk to the real body at 0x631920 used by the 0x34-node tree
??1?$pair@$$CBJVLadderPref@@@_STL@@QAE@XZ,0x0002517B
??1?$pair@$$CBUGen_t_00077340_k4@@UGen_t_00077340_p4pod@@@_STL@@QAE@XZ,0x000479D3,gen-tgrid payload member
??1?$pair@$$CBUGen_t_0007d1f0_k4@@UGen_t_0007d1f0_p4pod@@@_STL@@QAE@XZ,0x0007CB30,gen-tgrid payload member
??1?$pair@$$CBUGen_t_0007d250_k4@@UGen_t_0007d250_p4pod@@@_STL@@QAE@XZ,0x0007CB30,gen-tgrid payload member
??1?$pair@$$CBUGen_t_00080e60_k4@@UGen_t_00080e60_p4pod@@@_STL@@QAE@XZ,0x00080950,gen-tgrid payload member
??1?$pair@$$CBUGen_t_00080ec0_k4@@UGen_t_00080ec0_p4pod@@@_STL@@QAE@XZ,0x00080950,gen-tgrid payload member
??1?$pair@$$CBUGen_t_000934d0_k4@@UGen_t_000934d0_p4pod@@@_STL@@QAE@XZ,0x00024C30,gen-tgrid payload member
??1?$pair@$$CBUGen_t_000aa7b0_k4@@UGen_t_000aa7b0_p4pod@@@_STL@@QAE@XZ,0x000A9CF0,gen-tgrid payload member
??1?$pair@$$CBUGen_t_00136570_k4@@UGen_t_00136570_p4pod@@@_STL@@QAE@XZ,0x00005880,gen-tgrid payload member
??1?$pair@$$CBUGen_t_00223c70_k4@@UGen_t_00223c70_p4pod@@@_STL@@QAE@XZ,0x00221B60,gen-tgrid payload member
??1?$pair@$$CBUGen_t_00223cd0_k4@@UGen_t_00223cd0_p4pod@@@_STL@@QAE@XZ,0x00221B60,gen-tgrid payload member
??1?$pair@$$CBUGen_t_0033d290_k4@@UGen_t_0033d290_p4pod@@@_STL@@QAE@XZ,0x00032FC4,gen-tgrid payload member
??1?$pair@$$CBUGen_t_003b9540_k4@@UGen_t_003b9540_p4pod@@@_STL@@QAE@XZ,0x00043423,gen-tgrid payload member
??1?$pair@$$CBUGen_t_00423f50_k4@@UGen_t_00423f50_p4pod@@@_STL@@QAE@XZ,0x00423280,gen-tgrid payload member
??1?$pair@$$CBUGen_t_00443cd0_k4@@UGen_t_00443cd0_p4pod@@@_STL@@QAE@XZ,0x000011E5,gen-tgrid payload member
??1?$pair@$$CBUGen_t_00443df0_k4@@UGen_t_00443df0_p4pod@@@_STL@@QAE@XZ,0x000011E5,gen-tgrid payload member
??1?$pair@$$CBUGen_t_00448940_k4@@UGen_t_00448940_p4pod@@@_STL@@QAE@XZ,0x000011E5,gen-tgrid payload member
??1?$pair@$$CBUGen_t_00449310_k4@@UGen_t_00449310_p4pod@@@_STL@@QAE@XZ,0x00443C70,gen-tgrid payload member
??1?$pair@$$CBUGen_t_004496d0_k4@@UGen_t_004496d0_p4pod@@@_STL@@QAE@XZ,0x00443C70,gen-tgrid payload member
??1?$pair@$$CBUGen_t_00449ac0_k4@@UGen_t_00449ac0_p4pod@@@_STL@@QAE@XZ,0x00443C70,gen-tgrid payload member
??1?$pair@$$CBUGen_t_0045fb80_k4@@UGen_t_0045fb80_p4pod@@@_STL@@QAE@XZ,0x00029573,gen-tgrid payload member
??1?$pair@$$CBUGen_t_00474010_k4@@UGen_t_00474010_p4pod@@@_STL@@QAE@XZ,0x00472EC0,gen-tgrid payload member
??1?$pair@$$CBUGen_t_00474550_k4@@UGen_t_00474550_p4pod@@@_STL@@QAE@XZ,0x004736D0,gen-tgrid payload member
??1?$pair@$$CBUGen_t_004745a0_k4@@UGen_t_004745a0_p4pod@@@_STL@@QAE@XZ,0x000364A3,gen-tgrid payload member
??1?$pair@$$CBUGen_t_004b0770_k4@@UGen_t_004b0770_p4pod@@@_STL@@QAE@XZ,0x004AFF60,gen-tgrid payload member
??1?$pair@$$CBUGen_t_004b07d0_k4@@UGen_t_004b07d0_p4pod@@@_STL@@QAE@XZ,0x004AFF60,gen-tgrid payload member
??1?$pair@$$CBUGen_t_0054eb00_k4@@UGen_t_0054eb00_p4pod@@@_STL@@QAE@XZ,0x00038415,gen-tgrid payload member
??1?$pair@$$CBUGen_t_005c5df0_k4@@UGen_t_005c5df0_p4pod@@@_STL@@QAE@XZ,0x00044B39,gen-tgrid payload member
??1?$pair@$$CBUGen_t_00632f60_k4@@UGen_t_00632f60_p4pod@@@_STL@@QAE@XZ,0x000A9CF0,gen-tgrid payload member
??1?$pair@$$CBUGen_t_00667b50_k4@@UGen_t_00667b50_p4pod@@@_STL@@QAE@XZ,0x00664D80,gen-tgrid payload member
??1?$pair@$$CBUGen_t_0068f960_k4@@UGen_t_0068f960_p4pod@@@_STL@@QAE@XZ,0x0068E6D0,gen-tgrid payload member
??1?$pair@$$CBUGen_t_00692630_k4@@UGen_t_00692630_p4pod@@@_STL@@QAE@XZ,0x00691F40,gen-tgrid payload member
??1?$pair@$$CBUGen_t_00692870_k4@@UGen_t_00692870_p4pod@@@_STL@@QAE@XZ,0x00691F40,gen-tgrid payload member
??1?$pair@$$CBUGen_t_00692ba0_k4@@UGen_t_00692ba0_p4pod@@@_STL@@QAE@XZ,0x00691F40,gen-tgrid payload member
??1?$pair@$$CBUGen_t_006a4370_k4@@UGen_t_006a4370_p4pod@@@_STL@@QAE@XZ,0x00044B39,gen-tgrid payload member
??1?$pair@$$CBUGen_t_0094c840_k4@@UGen_t_0094c840_p4pod@@@_STL@@QAE@XZ,0x0094BFB0,gen-tgrid payload member
??1?$pair@$$CBUGen_t_009c9700_k4@@UGen_t_009c9700_p4pod@@@_STL@@QAE@XZ,0x0002C2A0,gen-tgrid payload member
??1?$pair@$$CBUGen_t_009cca50_k4@@UGen_t_009cca50_p4pod@@@_STL@@QAE@XZ,0x0002C2A0,gen-tgrid payload member
??1?$pair@$$CBUGen_t_009ccb10_k4@@UGen_t_009ccb10_p4pod@@@_STL@@QAE@XZ,0x0002C2A0,gen-tgrid payload member
??1?$pair@$$CBVAsciiString@@PAUNamedTimerInfo@@@_STL@@QAE@XZ,0x000011E5,Open-BFME5 ILT; the named-timer node value destructor ?removeNamedTimer@InGameUI@@QAEXABVAsciiString@@@Z at 0x0044A1B0 runs after the rebalance
??1?$pair@$$CBVAsciiString@@UCoord3D@@@_STL@@QAE@XZ,0x000200FE
??1?$pair@$$CBVAsciiString@@V1@@_STL@@QAE@XZ,0x0002517B
??1?$pair@$$CBVAsciiString@@VAsciiString@@@_STL@@QAE@XZ,0x0007CB30,releases the AsciiString at +4 then at +0; the per-node dtor of the PreferenceMap _M_erase 0x0007D250 (ILT 0x00031EF3); ledger row is a Gen_t placeholder
??1?$pair@$$CBVAsciiString@@VHotKey@@@_STL@@QAE@XZ,0x00012D78
??1?$pair@$$CBVAsciiString@@VPlayerInfo@@@_STL@@QAE@XZ,0x00041B91
??1?$pair@$$CBW4NameKeyType@@VObjectCreationList@@@_STL@@QAE@XZ,0x00009525,pinharvest x1 (thunk)
??1?$pair@$$CBW4NameKeyType@@VObjectCreationList@@@_STL@@QAE@XZ,0x0001AF5F,pinharvest x1 (thunk)
??1?$pair@$$CBW4NameKeyType@@VObjectCreationList@@@_STL@@QAE@XZ,0x0002517B,pinharvest x1 (thunk)
??1?$set@PAVGameSpyStagingRoom@@U?$less@PAVGameSpyStagingRoom@@@_STL@@V?$allocator@PAVGameSpyStagingRoom@@@3@@_STL@@QAE@XZ,0x0001F514
??1?$vector@U?$pair@HVAsciiString@@@_STL@@V?$allocator@U?$pair@HVAsciiString@@@_STL@@@2@@_STL@@QAE@XZ,0x00574BC0,destructor of the 8-byte {Int colour AsciiString side} row vector at BfmeAptScreenScoreScreen+0x264: releases the AsciiString at +4 of every element then frees the buffer (node alloc under 0x80 else operator delete); the element type is pinned by its readers ScoreScreen:PlayerColor:%d 0x00571DF0 (prints [i*8]) ScoreScreen:PlayerFaction:%d 0x00571E50 (copies [i*8+4].str()) NumOfPlayers 0x005731E0 (count = (end-begin)/8) and its writer the row adder 0x00576C20 (push_back 0x005758B0 of {MultiplayerColor rgb of getApparentColor player->+0x28 side}); ILT 0x00045E8F; caller the screen dtor 0x0057514E plus EH funclets uw_00c35968 uw_00c35c08
??1?$vector@UEvaCheckInfoRecord@@V?$allocator@UEvaCheckInfoRecord@@@_STL@@@_STL@@QAE@XZ,0x00002D15,ILT thunk to the retail vector<EvaCheckInfoRecord> destructor at 0x00426220; the same body EvaCheckInfoVec's own dtor inlines into
??1?$vector@UICoord2D@@V?$allocator@UICoord2D@@@_STL@@@_STL@@QAE@XZ,0x0001642D,resweep callee back-solved
??1?$vector@UMem003BB060Element@@V?$allocator@UMem003BB060Element@@@_STL@@@_STL@@QAE@XZ,0x003BB060,Mem003BB060 uses the exact STLport vector destructor body; element stride 0x14 and call targets are proven by the target range
??1?$vector@VAsciiString@@V?$allocator@VAsciiString@@@_STL@@@_STL@@QAE@XZ,0x000658A0,SubsystemLegend.cpp TU copy of vector<AsciiString> dtor (unfolded; GameAudio.cpp has its own at 0x006FA6xx)
??1?$vector@VBFMERetailAsciiString@@V?$allocator@VBFMERetailAsciiString@@@_STL@@@_STL@@QAE@XZ,0x000658A0,vector<AsciiString> dtor; the address is claimed as ??1PlayerUpgradeSpecialPowerModuleData which ICF folded onto it
??1?$vector@VPlayerTemplate@@V?$allocator@VPlayerTemplate@@@_STL@@@_STL@@QAE@XZ,0x0001481C,pinharvest x1 (thunk)
??1?$vector@VPlayerTemplate@@V?$allocator@VPlayerTemplate@@@_STL@@@_STL@@QAE@XZ,0x00887940,pinharvest x1 (body)
??1AABTreeLinkClass@@UAE@XZ,0x0001E394,pinharvest x1 (thunk)
??1AIUpdateModuleData@@UAE@XZ,0x00887940
??1ASCB_RootBase@@UAE@XZ,0x0002B8C8,AnimationSoundClientBehavior dtor root base call; ILT thunk for body 0x00113E60
??1ActiveCategoryStackClass@@UAE@XZ,0x0002A08B,pinharvest x1 (thunk)
??1ActiveCategoryStackClass@@UAE@XZ,0x0003B8DB,pinharvest x1 (thunk)
??1ActiveCategoryStackClass@@UAE@XZ,0x0003CC2C,pinharvest x1 (thunk)
??1ActiveCategoryStackClass@@UAE@XZ,0x000408EA,pinharvest x1 (thunk)
??1ActiveCategoryStackClass@@UAE@XZ,0x00045CA5,pinharvest x1 (thunk)
??1ActiveCategoryStackClass@@UAE@XZ,0x00AFF130,pinharvest x1 (body)
??1AnimateWindow@@UAE@XZ,0x0002F973,ILT thunk; retail call sites use the thunk
??1AnimationSoundClientBehaviorModuleDataMember@@QAE@XZ,0x000142EA,AnimationSoundClientBehaviorModuleData dtor member +0x8
??1AppendLockClass@IndexBufferClass@@QAE@XZ,0x0091D020,retail AppendLockClass index destructor target used by constructVolumeVB
??1AppendLockClass@VertexBufferClass@@QAE@XZ,0x0091DF50,DX8VertexBufferClass Copy direct call target
??1ArchiveFile@@UAE@XZ,0x009D0BD0,base destructor called by ~Win32BIGFile
??1ArchivedDirectoryInfo@@QAE@XZ,0x009CA4F0,first member destructor in ~ArchiveFileSystem at 0x009CA5B6; members destroy in reverse declaration order so m_rootDirectory goes before m_archiveFileMap
??1ArchivedFileInfo@@QAE@XZ,0x009CC600,archive directory entry dtor
??1ArrowStormUpdateModuleDataBase@@UAE@XZ,0x0001980D,Open-BFME5 base dtor pin
??1AsciiString@@QAE@XZ,0x00887940,pinharvest x4 (body)
??1AttributeHandleStandIn@@QAE@XZ,0x0039D550,Open-BFME5 handle-release dtor (global-pool index) from AttributeModifierAuraUpdateModuleData dtor call site
??1AttributeModifierAuraUpdateModuleDataMemberA@@QAE@XZ,0x00887940,Open-BFME5 pin
??1AttributeModifierAuraUpdateModuleDataMemberB@@QAE@XZ,0x00026AB2,Open-BFME5 pin
??1AttributeModifierAuraUpdateModuleDataMemberC@@QAE@XZ,0x0001A401,Open-BFME5 pin
??1AttributeModifierAuraUpdateModuleDataMemberD@@QAE@XZ,0x0001B97D,Open-BFME5 pin
??1AttributeModifierStandIn@@QAE@XZ,0x00129C80,Open-BFME5 nested attribute-modifier struct dtor from AttributeModifierAuraUpdateModuleData dtor call site
??1AudioEventRTS@@QAE@XZ,0x00026F35,Open-BFME5 ILT to the destructor body at 0x000B31F0; the radar sound locals in Player::disableRadar and Player::enableRadar are released through it
??1AudioEventRTS@@UAE@XZ,0x0002671F
??1AudioEventRTS@@UAE@XZ,0x00026F35,SpecialAbilityUpdate audio member destructor call target
??1AudioEventRTS@@UAE@XZ,0x000B31F0,stores vtable 0x01081D40 which sits directly after the "\gameengine\Source\Common\Audio\AudioEventRTS.cpp" path literal in .rdata; releases the AsciiStrings at +0x6c +0x1c +0x18 +0x14 and +4 and drops the refcounted AudioEventInfo at +8 (InterlockedDecrement then deleting dtor); the ILT 0x00026F35 already carries this pin (and a conflicting DozerAudioEventRTS one); twelve ctor/operator= sites install the vtable (0x000B2CDE..0x000B47A0)
??1AudioEventRTS@@UAE@XZ,0x009409F0,pinharvest x1 (body)
??1AutoPickUpUpdateModuleDataMemberA@@QAE@XZ,0x0001A401,Open-BFME5 pin
??1AutoPickUpUpdateModuleDataMemberB@@QAE@XZ,0x00045016,Open-BFME5 pin
??1BFMELANPreferenceKey@@QAE@XZ,0x00887940,LANPreferences retail key destruction call reaches the established AsciiString release body
??1BFMEPlayerTemplateAsciiString@@QAE@XZ,0x00887940,PlayerTemplate time-change retail AsciiString release owner
??1BannerCarrierString@@QAE@XZ,0x00887940,BannerCarrier object-name string destructor
??1BannerCarrierUpgrade@@QAE@XZ,0x000438AB,BannerCarrier upgrade destructor thunk
??1Base000A1B30@@UAE@XZ,0x000A1B30,polymorphic primary base destructor tail-called by the 106-byte owned-pointer destructor family (Q4OwnedPtrDtors.cpp); address-derived name; identity not recovered
??1BaseUpgradeModuleDataBase@@UAE@XZ,0x0001B97D,Open-BFME5 pin
??1BaseUpgradeModuleDataMemberA@@QAE@XZ,0x0001B97D,Open-BFME5 pin
??1BaseUpgradeModuleDataMemberA@@QAE@XZ,0x00887940,Open-BFME5 pin
??1BaseUpgradeModuleDataMemberB@@QAE@XZ,0x00887940,Open-BFME5 pin
??1BattlePlanUpdateModuleDataMemberA@@QAE@XZ,0x00887940,Open-BFME5 pin
??1BehaviorModule@@UAE@XZ,0x00019565,Open-BFME5 SiegeDeploySpecialPower base dtor pin
??1BfmeAptScreenDisconnectScreen@@UAE@XZ,0x0050EA10,virtual dtor of the class whose ctor is pinned ??0BfmeAptScreenDisconnectScreen@@QAE@PAX@Z: resets vtables 0x01104DE8 and 0x01104DE4(+0x218) clears TheDisconnectMenu 0x012F4964 when it is this calls g_theWindowManager 0x00468090(0) unless the Quit flag this+0x261 is set unregisters DisconnectScreen::InitGadgets via 0x004629A0 then base dtor 0x00465430; called by the deleting dtor at 0x0050F633; ILT 0x00011C84
??1BfmeAptScreenQuitMenu@@UAE@XZ,0x00569720,E tier 1 via the corrected TheNetwork vcall seed: virtual dtor of the QuitMenu APT screen whose ctor is pinned ??0BfmeAptScreenQuitMenu@@QAE@PAX@Z (ILT 0x00025153 -> 0x0056A2F0 installs vtable 0x0110A388 at 0x0056A324 and publishes this to 0x012F4B40 at 0x0056A361): resets vtables 0x0110A388 / 0x0110A384 (+0x218) compares this with 0x012F4B40 (0x0056974F) and clears it then UI singleton 0x012F148C slot +0x150(0); carries the ZH QuitMenu.cpp:151 exit: if TheNetwork (0x012F7714 at 0x0056981F) TheNetwork->quitGame vslot +0x78 at 0x0056982C else 0x003839E0 (posts MSG_CLEAR_GAME_DATA at 0x00383A2C) via ILT 0x000238A3; then Shell::showShell 0x00580150 bfme_hideBackground 0x00468090 APT:Pause text via 0x0046CBF0 and the APT screen base dtor 0x00465430 (the base ??1BfmeAptScreenDisconnectScreen also calls); called by the deleting dtor ??_GGen_dtor_00569de0 at 0x00569DE3 via ILT 0x000271F6 = vtable 0x0110A388 slot 0
??1BfmeAptScreenScoreScreen@@UAE@XZ,0x00575050,virtual dtor: resets vtables 0x0110AAB8/0x0110AAB4 unregisters AptScoreScreen::InitGadgets via 0x004629A0; if +0x25c==0 (single-player screen) && TheShell 0x012F4B58 -> TheShell->0x0057F5B0(FALSE) (ILT 0x000428ED); clears TheScoreScreen 0x012F4B50; AsciiString dtors at +0x330 +0x320 +0x300; frees the bit-vector buffer +0x2e8; vector<pair<Int AsciiString>> dtor 0x00574BC0 on +0x264; base dtor 0x00465430; ILT 0x00006F28; sole caller the deleting dtor 0x00575883
??1BfmeDelayedLuaEvent@@QAE@XZ,0x00041362,Open-BFME5 ILT the DelayedLuaEventList constructor at 0x000EDBB0 hands to the EH vector constructor iterator as the element destructor
??1BfmeEvaCheckInfoTail@@QAE@XZ,0x00011FDB,ILT thunk to the retail _Rb_tree<int,...> destructor at 0x004247C0, the per-record map subobject the EvaCheckInfoRecord vector destructor tears down at +0x10
??1BfmeEvaSideSoundsArray@@QAE@XZ,0x0089CC70,provisional structural name: incremental-link thunk fronting 0x0089C900 the dtor of EvaCheckInfo member at +0x8; count-plus-array container not an STLport vector
??1BfmeLegendString@@QAE@XZ,0x00887940,SubsystemLegend.cpp AsciiString stand-in dtor; folds with StringBase<char>::releaseBuffer
??1BfmeLegendStringVec@@QAE@XZ,0x000658A0,SubsystemLegend.cpp vector<AsciiString> stand-in dtor
??1BfmeMapChunk@@QAE@XZ,0x0002B9A4,Open-BFME5 ILT thunk; ?freeMapResources@HeightMapRenderObjClass@@UAEHXZ at 0x006D2690 hands it to the eh vector destructor iterator as the element destructor of the 0xC4-byte array at +0x30D8; address-derived name
??1BfmeParticleSystemHandle@@QAE@XZ,0x00013994,Open-BFME5 ILT; the value ?destroyParticleSystemByID@ParticleSystemManager@@QAEXW4ParticleSystemID@@@Z at 0x005C3C10 gets back from its lookup is released through it
??1BoxDynamicVBAccessClass@@QAE@XZ,0x0091D9E0,TU-local DynamicVB ABI for BoxRenderObjClass::render_box
??1BroadcastStealthUpdateModuleDataMemberA@@QAE@XZ,0x00887940,Open-BFME5 pin
??1BroadcastStealthUpdateModuleDataMemberB@@QAE@XZ,0x0001B97D,Open-BFME5 pin
??1BuddyMessage@@QAE@XZ,0x00021445
??1Buffer@@QAE@XZ,0x0001A401,pinharvest x1 (thunk)
??1Buffer@@QAE@XZ,0x00887940,pinharvest x1 (body)
??1Buffer@@QAE@XZ,0x009E1E60
??1BufferStraw@@UAE@XZ,0x00921790
??1CDManagerInterface@@UAE@XZ,0x00101BA0,CDManagerInterface dtor body (called by ??_G @ 0x101BB0)
??1CameraShakerClass@CameraShakeSystemClass@@UAE@XZ,0x0001E394,pinharvest x1 (thunk)
??1CivilianSpawnUpdateModuleDataMemberA@@QAE@XZ,0x0001A401,Open-BFME5 pin
??1CivilianSpawnUpdateModuleDataMemberB@@QAE@XZ,0x00026AB2,Open-BFME5 pin
??1ClearanceTestingSlowDeathBehaviorModuleDataBase@@UAE@XZ,0x00015645,Open-BFME5 base pin
??1ClearanceTestingSlowDeathBehaviorModuleDataMember@@QAE@XZ,0x000309F4,Open-BFME5 pin
??1CommandSetUpgradeModuleDataBase@@UAE@XZ,0x0001B97D,Open-BFME5 base dtor pin
??1CommandSetUpgradeModuleDataMemberA@@QAE@XZ,0x0001B97D,Open-BFME5 pin
??1CommandSetUpgradeModuleDataMemberB@@QAE@XZ,0x00887940,Open-BFME5 pin
??1CompositeRenderObjClass@@UAE@XZ,0x0091FC10
??1Connection@@QAE@XZ,0x006652B0,EH-framed body: deletes m_netCommandList(+0x18) through vslot0(1) then StringBase<unsigned short>::releaseBuffer on +0x14; no vtable store so non-virtual; callers disconnectPlayer 0x00666409 (non-quitting connection) and update 0x0066ADD6 (quit frame reached && isQueueEmpty) via ILT 0x0003CECF
??1ConnectionManager@@QAE@XZ,0x00019E25,ILT thunk to 0x00668D90; the address Network::~Network at 0x006823B0 encodes before operator delete
??1CountUpBuffer@@QAE@XZ,0x008881D0,Open-BFME5 pin
??1CountUpTransitionBase@@UAE@XZ,0x0001AA9B,Open-BFME5 pin
??1CriticalSectionClass@@QAE@XZ,0x009DB450
??1CritterEmitterUpdateModuleDataInner@@QAE@XZ,0x0001B97D,CritterEmitterUpdateModuleData 0x08 member destructor call target
??1CritterEmitterUpdateModuleDataUnknownB4@@QAE@XZ,0x00038055,CritterEmitterUpdateModuleData 0xB4 member destructor call target
??1CullSystemClass@@UAE@XZ,0x008E2150
??1CustomMatchPreferences@@UAE@XZ,0x00041F6A
??1DX8Caps@@QAE@XZ,0x00903E00,DX8Wrapper::Compute_Caps retail destructor
??1DX8FVFCategoryContainer@@UAE@XZ,0x00946B20,REL32 pin for scalar deleting dtor ??_GDX8FVFCategoryContainer
??1DebugCmdInterfaceDebug@@UAE@XZ,0x00889620,pinharvest x1 (body)
??1DebugCmdInterfaceDebug@@UAE@XZ,0x0088A6E0,pinharvest x1 (body)
??1DebugCmdInterfaceDebug@@UAE@XZ,0x0088FAA0,pinharvest x1 (body)
??1DebugCmdInterfaceDebug@@UAE@XZ,0x0088FB30,pinharvest x1 (body)
??1DebugCmdInterfaceDebug@@UAE@XZ,0x00890780,pinharvest x1 (body)
??1DebugCmdInterfaceDebug@@UAE@XZ,0x00890F10,pinharvest x1 (body)
??1DebugIOCon@@UAE@XZ,0x00889620,pinharvest x1 (body)
??1DebugIOCon@@UAE@XZ,0x0088A6E0,pinharvest x1 (body)
